ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
ProtoBai-461_thread-1,,ProtoBai,461_thread,xɯ33,xɯ33,x ɯ ³³,,Wang2004b,,,^x ɯ 33$,default
Tuoluo-461_thread-1,,Tuoluo,461_thread,xɯ22,xɯ22,x ɯ ²²,,Wang2004b,,,^x ɯ 22$,default
Gongxing-461_thread-1,,Gongxing,461_thread,xɯ22,xɯ22,x ɯ ²²,,Wang2004b,,,^x ɯ 22$,default
Enqi-461_thread-1,,Enqi,461_thread,xɯ22,xɯ22,x ɯ ²²,,Wang2004b,,,^x ɯ 22$,default
Ega-461_thread-1,,Ega,461_thread,xɯ22,xɯ22,x ɯ ²²,,Wang2004b,,,^x ɯ 22$,default
Jinman-461_thread-1,,Jinman,461_thread,xɯ22,xɯ22,x ɯ ²²,,Wang2004b,,,^x ɯ 22$,default
Jinxing-461_thread-1,,Jinxing,461_thread,(sou44jen42),sou44jen42,s ou ⁴⁴ + j e n ⁴²,,Wang2004b,,,^s ou 44 j e n 42$,default
Dashi-461_thread-1,,Dashi,461_thread,(xou35),xou35,x ou ³⁵,,Wang2004b,,,^x ou 35$,default
Zhoucheng-461_thread-1,,Zhoucheng,461_thread,xɯ33,xɯ33,x ɯ ³³,,Wang2004b,,,^x ɯ 33$,default
Mazhelong-461_thread-1,,Mazhelong,461_thread,xɯ33,xɯ33,x ɯ ³³,,Wang2004b,,,^x ɯ 33$,default
ProtoBai-461_thread-2,,ProtoBai,461_thread,xɯ2,xɯ2,x ɯ ²,,Wang2004b,,,^x ɯ 2$,default
Tuoluo-461_thread-2,,Tuoluo,461_thread,xɯ33,xɯ33,x ɯ ³³,,Wang2004b,,,^x ɯ 33$,default
Gongxing-461_thread-2,,Gongxing,461_thread,xɯ33,xɯ33,x ɯ ³³,,Wang2004b,,,^x ɯ 33$,default
Enqi-461_thread-2,,Enqi,461_thread,xɯ22,xɯ22,x ɯ ²²,,Wang2004b,,,^x ɯ 22$,default
Ega-461_thread-2,,Ega,461_thread,xɯ22,xɯ22,x ɯ ²²,,Wang2004b,,,^x ɯ 22$,default
Jinman-461_thread-2,,Jinman,461_thread,xɯ22,xɯ22,x ɯ ²²,,Wang2004b,,,^x ɯ 22$,default
Jinxing-461_thread-2,,Jinxing,461_thread,(sou44jen42),sou44jen42,s ou ⁴⁴ + j e n ⁴²,,Wang2004b,,,^s ou 44 j e n 42$,default
Dashi-461_thread-2,,Dashi,461_thread,(xou35),xou35,x ou ³⁵,,Wang2004b,,,^x ou 35$,default
Zhoucheng-461_thread-2,,Zhoucheng,461_thread,xɯ33,xɯ33,x ɯ ³³,,Wang2004b,,,^x ɯ 33$,default
Mazhelong-461_thread-2,,Mazhelong,461_thread,xɯ33,xɯ33,x ɯ ³³,,Wang2004b,,,^x ɯ 33$,default
ProtoBai-1521_birdscrychirp-1,,ProtoBai,1521_birdscrychirp,mæ1b,mæ1b,m æ 1b/¹,,Wang2004b,,,^m æ 1b$,default
Tuoluo-1521_birdscrychirp-1,,Tuoluo,1521_birdscrychirp,ma35,ma35,m a ³⁵,,Wang2004b,,,^m a 35$,default
Gongxing-1521_birdscrychirp-1,,Gongxing,1521_birdscrychirp,mæ12,mæ12,m æ ¹²,,Wang2004b,,,^m æ 12$,default
Enqi-1521_birdscrychirp-1,,Enqi,1521_birdscrychirp,mæ21,mæ21,m æ ²¹,,Wang2004b,,,^m æ 21$,default
Jinxing-1521_birdscrychirp-1,,Jinxing,1521_birdscrychirp,man21,man21,m a n ²¹,,Wang2004b,,,^m a n 21$,default
Dashi-1521_birdscrychirp-1,,Dashi,1521_birdscrychirp,mɚ21,mɚ21,m ə˞ ²¹,,Wang2004b,,,^m ɚ 21$,default
Mazhelong-1521_birdscrychirp-1,,Mazhelong,1521_birdscrychirp,mɚ̃21,mɚ̃21,m ə̃˞ ²¹,,Wang2004b,,,^m ɚ̃ 21$,default
ProtoBai-1638_fruitberipe-1,,ProtoBai,1638_fruitberipe,dzro4,dzro4,ɖʐ o ⁴,,Wang2004b,,,^dzr o 4$,default
Tuoluo-1638_fruitberipe-1,,Tuoluo,1638_fruitberipe,ʐy42,ʐy42,ʐ y ⁴²,,Wang2004b,,,^ʐ y 42$,default
Gongxing-1638_fruitberipe-1,,Gongxing,1638_fruitberipe,dzao21,dzao21,dz ao ²¹,,Wang2004b,,,^dz ao 21$,default
Enqi-1638_fruitberipe-1,,Enqi,1638_fruitberipe,tɕio21,tɕio21,tɕ i/j o ²¹,,Wang2004b,,,^tɕ io 21$,default
Ega-1638_fruitberipe-1,,Ega,1638_fruitberipe,tɕiu21,tɕiu21,tɕ i u ²¹,,Wang2004b,,,^tɕ i u 21$,default
Jinman-1638_fruitberipe-1,,Jinman,1638_fruitberipe,tɕio21,tɕio21,tɕ i/j o ²¹,,Wang2004b,,,^tɕ io 21$,default
Jinxing-1638_fruitberipe-1,,Jinxing,1638_fruitberipe,(tsṽ42tʰǝ31),tsṽ42tʰǝ31,ts ṽ/ʯ̃ ⁴² + tʰ ə ³¹,,Wang2004b,,,^tsṽ 42 tʰ ǝ 31$,default
Dashi-1638_fruitberipe-1,,Dashi,1638_fruitberipe,(tʰiɯ42xa55),tʰiɯ42xa55,tʰ i/j ɯ ⁴² + x a ⁵⁵,,Wang2004b,,,^tʰ iɯ 42 x a 55$,default
Mazhelong-1638_fruitberipe-1,,Mazhelong,1638_fruitberipe,tsʰu42,tsʰu42,tsʰ u ⁴²,,Wang2004b,,,^tsʰ u 42$,default
ProtoBai-1666_headache-1,,ProtoBai,1666_headache,suŋ3,suŋ3,s u ŋ ³,,Wang2004b,,,^s u ŋ 3$,default
Tuoluo-1666_headache-1,,Tuoluo,1666_headache,svŋ21,svŋ21,s v/ʯ ŋ ²¹,,Wang2004b,,,^sv ŋ 21$,default
Gongxing-1666_headache-1,,Gongxing,1666_headache,saŋ42,saŋ42,s a ŋ ⁴²,,Wang2004b,,,^s a ŋ 42$,default
